drive,xmission,fuelType,classId,id,make,year,hp,torque
All-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Terrain SLE-2 264 hp AWD,GMC,2012,264,222
Front-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Terrain SLT-1 264 hp,GMC,2012,264,222
All-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Terrain SLT-1 264 hp AWD,GMC,2012,264,222
Front-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Terrain SLT-2 264 hp,GMC,2012,264,222
All-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Terrain SLT-2 264 hp AWD,GMC,2012,264,222
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon SLE,GMC,2012,320,335
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon SLE 4WD,GMC,2012,320,335
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Yukon SLT,GMC,2012,320,335
Four-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Yukon SLT 4WD,GMC,2012,320,335
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon XL SLE 1500,GMC,2012,320,335
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon XL SLE 1500 4WD,GMC,2012,320,335
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon XL SLT 1500,GMC,2012,320,335
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon XL SLT 1500 4WD,GMC,2012,320,335
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon XL SLE 2500,GMC,2012,352,382
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon XL SLE 2500 4WD,GMC,2012,352,382
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon XL SLT 2500 4WD,GMC,2012,352,382
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Civic EX-L Sedan,Honda,2012,140,128
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Civic EX Sedan,Honda,2012,140,128
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Honda Civic Si Sedan,Honda,2012,201,170
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Laredo X 5.7L 4x4,Grand Cherokee,2012,360,390
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Civic HF Sedan,Honda,2012,140,128
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Limited 5.7L 4x4,Grand Cherokee,2012,360,390
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon Hybrid,GMC,2012,332,367
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Yukon Hybrid 4WD,GMC,2012,332,367
Four-wheel drive,5 Speed Automatic,E85,Automatic transmission,2012 Grand Cherokee Overland 4x4,Grand Cherokee,2012,290,260
Rear-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Overland 4x2,Grand Cherokee,2012,290,260
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Overland 5.7L 4x4,Grand Cherokee,2012,360,390
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C30 T5 AT,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C30 R-Design AT,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C70 T5,Volvo,2012,227,236
Rear-wheel drive,4 Speed Automatic,E85,Automatic transmission,2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase,GMC,2012,310,334
All-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Savana Passenger 1LS 1500 Regular Wheelbase AWD,GMC,2012,310,334
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase,GMC,2012,310,334
All-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Savana Passenger 1LT 1500 Regular Wheelbase AWD,GMC,2012,310,334
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase,GMC,2012,280,295
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 GMC Savana Passenger 1LS 2500 Regular Wheelbase 324 hp,GMC,2012,324,373
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase,GMC,2012,280,295
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Savana Passenger 1LT 2500 Regular Wheelbase 324 hp,GMC,2012,324,373
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase,GMC,2012,280,295
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Savana Passenger 1LS 3500 Regular Wheelbase 324 hp,GMC,2012,324,373
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase,GMC,2012,280,295
Rear-wheel drive,6 Speed Automatic,E85,Automatic transmission,2012 GMC Savana Passenger 1LT 3500 Regular Wheelbase 324 hp,GMC,2012,324,373
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Honda Civic DX Coupe,Honda,2012,140,128
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Civic DX Coupe AT,Honda,2012,140,128
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Honda Civic LX Coupe,Honda,2012,140,128
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Civic LX Coupe AT,Honda,2012,140,128
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Honda Civic EX Coupe,Honda,2012,140,128
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Civic EX Coupe AT,Honda,2012,140,128
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Civic EX-L Coupe,Honda,2012,140,128
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Honda Civic Si Coupe,Honda,2012,201,170
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen Golf 2.5L 2-Door,Volkswagen,2012,170,177
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volkswagen Golf 2.5L 2-Door AT,Volkswagen,2012,170,177
Front-wheel drive,6 Speed Manual,Diesel fuel,Manual transmission,2012 Volkswagen Golf TDI 2-Door,Volkswagen,2012,140,236
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volkswagen Golf 4-Door 2.5L 4-Door,Volkswagen,2012,170,177
Front-wheel drive,6 Speed Manual,Diesel fuel,Manual transmission,2012 Volkswagen Golf 4-Door TDI 4-Door,Volkswagen,2012,140,236
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen Golf R 2-Door,Volkswagen,2012,256,243
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Jeep Compass Sport 2.4L 4x2,Jeep,2012,172,165
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Coupe,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Coupe AWD,Cadillac,2012,318,275
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Coupe Performance,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Coupe Performance AWD,Cadillac,2012,318,275
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Coupe Premium,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Coupe Premium AWD,Cadillac,2012,318,275
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XF,Jaguar,2012,385,380
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XF Portfolio,Jaguar,2012,385,380
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XF Supercharged,Jaguar,2012,470,424
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XFR,Jaguar,2012,470,424
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XJ,Jaguar,2012,385,380
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XJL Portfolio,Jaguar,2012,385,380
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XJ Supercharged,Jaguar,2012,470,424
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XJL Supercharged,Jaguar,2012,470,424
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XJ Supersport,Jaguar,2012,510,461
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XJL Supersport,Jaguar,2012,510,461
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Cadillac CTS Sport Sedan,Cadillac,2012,270,223
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan AT,Cadillac,2012,270,223
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan AWD,Cadillac,2012,270,223
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Cadillac CTS Sport Sedan Luxury,Cadillac,2012,270,223
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan Luxury AT,Cadillac,2012,270,223
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan Performance,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan Performance AWD,Cadillac,2012,318,275
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan Premium,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan Premium AWD,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Sedan Luxury AWD,Cadillac,2012,270,223
Four-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Overland Summit 5.7L 4x4,Grand Cherokee,2012,360,390
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XKR-S Coupe,Jaguar,2012,550,502
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XK Coupe,Jaguar,2012,385,380
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XKR Coupe,Jaguar,2012,510,461
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XK Convertible,Jaguar,2012,385,380
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Jaguar XKR Convertible,Jaguar,2012,510,461
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Jeep Liberty Arctic 4x4,Jeep,2012,210,235
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Jeep Liberty Sport 4x4,Jeep,2012,210,235
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Jeep Liberty Limited Jet Edition 4x2,Jeep,2012,210,235
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Jeep Liberty Limited Edition 4x4,Jeep,2012,210,235
Four-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Jeep Liberty Limited Jet Edition 4x4,Jeep,2012,210,235
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Jeep Liberty Sport 4x2,Jeep,2012,210,235
Rear-wheel drive,4 Speed Automatic,Gasoline,Automatic transmission,2012 Jeep Liberty Limited Edition 4x2,Jeep,2012,210,235
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon,Cadillac,2012,270,223
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon AWD,Cadillac,2012,270,223
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon Luxury,Cadillac,2012,270,223
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon Luxury AWD,Cadillac,2012,270,223
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon Performance,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon Performance AWD,Cadillac,2012,318,275
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon Premium,Cadillac,2012,318,275
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS Sport Wagon Premium AWD,Cadillac,2012,318,275
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Crosstour EX,Honda,2012,271,254
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Cadillac CTS-V Coupe,Cadillac,2012,556,551
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS-V Coupe AT,Cadillac,2012,556,551
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC90 3.2 R-Design AWD,Volvo,2012,240,236
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC90 3.2 AWD,Volvo,2012,240,236
Front-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Crosstour EX-L,Honda,2012,271,254
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC70 3.2 AWD,Volvo,2012,240,236
Rear-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Cadillac CTS-V Sedan,Cadillac,2012,556,551
Rear-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Cadillac CTS-V Sedan AT,Cadillac,2012,556,551
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 3.2 AWD,Volvo,2012,240,236
Four-wheel drive,5 Speed Automatic,Gasoline,Automatic transmission,2012 Honda Crosstour EX-L 4WD,Honda,2012,271,254
All-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen Golf R 4-Door,Volkswagen,2012,256,243
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volkswagen Routan S,Volkswagen,2012,283,260
Front-wheel drive,6 Speed Automatic Select Shift,E85,Automatic transmission,2012 Volkswagen Routan SE,Volkswagen,2012,283,260
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volkswagen Routan SEL,Volkswagen,2012,283,260
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volkswagen Routan SEL Premium,Volkswagen,2012,283,260
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen GTI 2-Door,Volkswagen,2012,200,207
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen GTI 2-Door Autobahn,Volkswagen,2012,200,207
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Laredo X 5.7L 4x2,Grand Cherokee,2012,360,390
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Limited 5.7L 4x2,Grand Cherokee,2012,360,390
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Overland 5.7L 4x2,Grand Cherokee,2012,360,390
Rear-wheel drive,6 Speed Automatic,Gasoline,Automatic transmission,2012 Grand Cherokee Overland Summit 5.7L 4x2,Grand Cherokee,2012,360,390
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volvo C30 T5 Premier Plus,Volvo,2012,227,236
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volvo C30 T5 Platinum,Volvo,2012,227,236
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volvo C30 R-Design Premier Plus,Volvo,2012,227,236
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volvo C30 R-Design Platinum,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C30 T5 Premier Plus AT,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C30 T5 Platinum AT,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C30 R-Design Platinum AT,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C30 R-Design Premier Plus AT,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C70 T5 Premier Plus,Volvo,2012,227,236
Front-wheel drive,5 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo C70 T5 Platinum,Volvo,2012,227,236
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 3.2 Platinum,Volvo,2012,240,236
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 3.2 Premier,Volvo,2012,240,236
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 3.2 Premier Plus,Volvo,2012,240,236
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 T6 AWD Premier Plus,Volvo,2012,300,325
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 T6 AWD Platinum,Volvo,2012,300,325
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 T6 AWD R-Design Premier Plus,Volvo,2012,325,354
All-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volvo XC60 T6 AWD R-Design Platinum,Volvo,2012,325,354
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen GTI 4-Door,Volkswagen,2012,200,207
Front-wheel drive,6 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen GTI 4-Door Autobahn,Volkswagen,2012,200,207
Four-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Jeep Patriot Sport 4x4,Jeep,2012,172,165
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Jeep Patriot Sport 2.4L 4x2,Jeep,2012,172,165
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Jeep Patriot Latitude 4x2,Jeep,2012,158,141
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Jeep Patriot Latitude 2.4L 4x2,Jeep,2012,172,165
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Jeep Patriot Sport 4x2,Jeep,2012,158,141
Front-wheel drive,5 Speed Manual,Gasoline,Manual transmission,2012 Volkswagen Beetle 2.5L,Volkswagen,2012,170,177
Front-wheel drive,6 Speed Automatic Select Shift,Gasoline,Automatic transmission,2012 Volkswagen Beetle 2.5L AT,Volkswagen,2012,170,177
